,Unnamed: 0,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified
2326,4031.0,8.210389611957658e+17,M25 J2 clockwise exit | Vehicle Recovery https://t.co/GUJJN8vPB8,2017-01-16T16:58:37.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
2327,4032.0,8.21039343607382e+17,Minor Congestion: Both ways at J21A affecting J6 #Hertfordshire #Traffic #M25 #M1,2017-01-16T17:00:08.000Z,7.330884380319498e+17,Traffic,,366.0,0.0
2328,4035.0,8.210396408074035e+17,#M25 - MINOR - Surrey Anti-Clockwise - Congestion - Between J12 for M3 Surrey and J11 for Chertsey,2017-01-16T17:01:19.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
2329,4036.0,8.210397868992143e+17,#M25 - MINOR - Berkshire Clockwise - Congestion - Around J15 for M4 Berkshire,2017-01-16T17:01:54.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
2330,4037.0,8.21039819816104e+17,M25 J2 clockwise exit | Vehicle Recovery https://t.co/pFQAlHj2rL Thx 2 HW England,2017-01-16T17:02:01.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2331,4038.0,8.210401420645171e+17,M25 J2 clockwise exit | Clockwise | Vehicle Recovery #Transport https://t.co/omtHYlFa28,2017-01-16T17:03:18.000Z,2554490172.0,Transport News UK,Find your latest Transport news with just one click. Dont miss out on anything happening in your profession!,1144.0,0.0
2332,4039.0,8.210404977916723e+17,Eastern Traffic M40 southbound within J1A before M25 J16 clockwise access | Southbound | Road Works https://t.co/Gvi129GM4U Drive Safe All,2017-01-16T17:04:43.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2333,4040.0,8.210416034858476e+17,#M25 Heavy traffic on M25 clockwise around J15 M4.,2017-01-16T17:09:07.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2334,4041.0,8.210416373716091e+17,"#Traffic #update M25 J2 clockwise exit | Clockwise | Vehicle Recovery https://t.co/He8FfvjNjm January 16, 2017",2017-01-16T17:09:15.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0
2335,4042.0,8.210416884665631e+17,#M25 Slow traffic on M25 anticlockwise between J13 A30 (Staines) and J11 A317 (Chertsey).,2017-01-16T17:09:27.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2336,4043.0,8.210432951031521e+17,#M40 M40 southbound within J1A before M25 J16 clockwise access | Southbound | Road Works https://t.co/TiaQcgtJ5i,2017-01-16T17:15:50.000Z,1155935730.0,OxTweets,News events and Info about anything Oxfordshire and neighbouring areas. #Oxtweets gets your message reviewed for re-tweeting,14634.0,0.0
2337,4044.0,8.210434168805786e+17,link road from M1 J6A southbound to #M25 J21 anti-clockwise | Anti-Clockwise | Road Works | Hertfo https://t.co/KsSW3l56aS #east #uktraffic,2017-01-16T17:16:19.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
2338,4045.0,8.210434211965133e+17,#M25 J11 anti-clockwise exit | Anti-Clockwise | Road Works | Surrey https://t.co/ciBWv4ImAi #uktraffic,2017-01-16T17:16:20.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
2339,4046.0,8.210439874693734e+17,M25 J2 clockwise exit | Clockwise | Vehicle Recovery https://t.co/ID9dp4iuFh,2017-01-16T17:18:35.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
2340,4048.0,8.210460349693624e+17,#M4 Heavy traffic on M4 Eastbound between J7 A4 (Slough West) and J4B M25.,2017-01-16T17:26:43.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2341,4049.0,8.210466695590789e+17,#M4 - MINOR - Berkshire Eastbound - Congestion - Between J7 for A4 Berkshire and J4B for M25 Richings Park,2017-01-16T17:29:14.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
2342,4053.0,8.210475095230587e+17,#M25 - SEVERE - Essex Clockwise - Broken down vehicle - Between J26 for A121 Essex and J27 for M11 Fiddlers Hamlet,2017-01-16T17:32:35.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
2343,4054.0,8.210477960652472e+17,#M25 - mEDIUM - Hertfordshire Clockwise - Accident - Between J24 for A111 Hertfordshire and J25 for A10 London,2017-01-16T17:33:43.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
2344,4055.0,8.210479220873011e+17,"Q's on #M25 Clockwise btwn J26 Waltham Abbey &amp; J27 #M11, inside lane is closed after a breakdown. Fi",2017-01-16T17:34:13.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0
2345,4056.0,8.210480332112486e+17,#M4 Traffic returned to normal on M4 Eastbound between J7 A4 (Slough West) and J4B M25.,2017-01-16T17:34:40.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2346,4058.0,8.210483921596744e+17,#M25 J2 clockwise exit - Vehicle Recovery - Full details at https://t.co/l5EmoANBJl,2017-01-16T17:36:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2347,4059.0,8.210485070334157e+17,A127 Eastbound - Slow moving traffic between M25 J29 and A128 (Halfway House).,2017-01-16T17:36:33.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0
2348,4061.0,8.210503114523238e+17,#M4 Slow traffic on M4 Westbound between J4 A408 (Heathrow Spur / Uxbridge) and J4B M25.,2017-01-16T17:43:43.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2349,4064.0,8.210521538800804e+17,#M25 Slow traffic on M25 anticlockwise between J12 M3 and J11 A317 (Chertsey).,2017-01-16T17:51:02.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2350,4065.0,8.210521729976566e+17,#M25 J2 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-16T17:51:07.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2351,4066.0,8.210521741888143e+17,#M25 J2 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-16T17:51:07.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2352,4067.0,8.210529208127283e+17,#M25 anti-clockwise within J30 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-16T17:54:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2353,4068.0,8.210529223603036e+17,M25 J2 clockwise exit | Clockwise | Congestion,2017-01-16T17:54:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2354,4069.0,8.21052922746327e+17,#M25 anti-clockwise within J30 - Accident - Full details at https://t.co/LwI3prBa31,2017-01-16T17:54:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2355,4071.0,8.210544414575206e+17,M25 anti-clockwise within J30 | Accident https://t.co/jWq3FHwv2g,2017-01-16T18:00:07.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
2356,4072.0,8.210544454337208e+17,#M25 J2 clockwise exit - Congestion - Full details at https://t.co/l5EmoANBJl,2017-01-16T18:00:08.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2357,4074.0,8.210549378283889e+17,M25 anti-clockwise within J30 | Accident https://t.co/guIltCA6FO Thx 2 HW England,2017-01-16T18:02:06.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2358,4076.0,8.210558267523236e+17,"M25 : Road blocked clockwise between J25, Enfield and J26, Waltham Abbey, because of multi-vehicle accident",2017-01-16T18:05:38.000Z,20258343.0,5 live Travel,"BBC Radio 5 live's travel team with national travel updates for the UK.
Listen online via http://t.co/DMJqiz8E",3795.0,0.0
2359,4077.0,8.210559554293678e+17,#M25 clockwise between J25 and J26 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-16T18:06:08.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2360,4078.0,8.210559567925125e+17,#M25 clockwise between J25 and J26 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-16T18:06:09.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2361,4079.0,8.21056461157503e+17,M25 clockwise between J25 and J26 | Accident https://t.co/BfV0ZOJl0v,2017-01-16T18:08:09.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
2362,4080.0,8.21056714745217e+17,#M25 clockwise between J25 and J26 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-16T18:09:09.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2363,4081.0,8.210567162762035e+17,#M25 clockwise between J25 and J26 - Accident - Full details at https://t.co/LwI3prBa31,2017-01-16T18:09:10.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2364,4082.0,8.21057316804055e+17,M25 clockwise between J25 and J26 | Accident https://t.co/R4BZpXVaRc Thx 2 HW England,2017-01-16T18:11:33.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2365,4083.0,8.210574999609344e+17,#M25 Traffic returned to normal on M25 anticlockwise between J12 M3 and J11 A317 (Chertsey).,2017-01-16T18:12:17.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2366,4084.0,8.210577803459584e+17,#M25 Clockwise 2 lanes are shut btwn J25 Enfield &amp; J26 Waltham Abbey after an accident + Clockwise J26-J27 clear of an er breakdown. Fi,2017-01-16T18:13:24.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0
2367,4085.0,8.210582142005699e+17,#M25 clockwise within J25 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-16T18:15:07.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2368,4086.0,8.210582154798367e+17,#M25 clockwise within J25 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-16T18:15:07.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2369,4087.0,8.21058347411456e+17,#M25 clockwise within J25 | Congestion https://t.co/kvug4Hlc8E,2017-01-16T18:15:39.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
2370,4088.0,8.210584993460552e+17,#M25 clockwise within J25 | Congestion https://t.co/5NUZDfZAzY Thx 2 HW England,2017-01-16T18:16:15.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2371,4089.0,8.210587628532859e+17,M25 Clockwise - Two lanes closed just before J26 (A121/Waltham Abbey) following an accident. Traffic is slow moving.,2017-01-16T18:17:18.000Z,97210159.0,Essex Travel News,Latest from ECC's Traffic Control with info on live incidents on Essex roads. Mon-Fri 0600-2000 Sat 0900-1730. Please send updates-but we cannot reply directly,58532.0,0.0
2372,4090.0,8.210589682188984e+17,"M25 : accident clockwise between J25, Enfield and J26, Waltham Abbey, now 2 lanes closed, long queues",2017-01-16T18:18:07.000Z,20258343.0,5 live Travel,"BBC Radio 5 live's travel team with national travel updates for the UK.
Listen online via http://t.co/DMJqiz8E",3795.0,0.0
2373,4091.0,8.21059849513472e+17,Stuck on #m25 cw between j25 and j26. 2 lanes closed @HighwaysEngland,2017-01-16T18:21:37.000Z,2574465639.0,AR,,27.0,0.0
2374,4092.0,8.210600546905293e+17,"M25  - Two lanes closed and queuing traffic on M25 clockwise between J25, A10 (Enfield) and J26, because of a multi-vehicle accident.",2017-01-16T18:22:26.000Z,1193284392.0,Metroline HERTS,Operator based in Potters Bar. We operate routes 242305 & PB1. Account is currently monitored 09:00-17:00 Mon-Fri - Email: routes84and242@metroline.co.uk,955.0,0.0
2375,4093.0,8.210605589086904e+17,M25 clockwise within J25 | Clockwise | Congestion https://t.co/NbZ7EBGJoI,2017-01-16T18:24:26.000Z,3818483657.0,Traffic Updates,Live news updates of the U.K. roads network,263.0,0.0
2376,4094.0,8.21061747272536e+17,#M25 Slow traffic on M25 clockwise between J11 A317 (Chertsey) and J12 M3.,2017-01-16T18:29:09.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2377,4096.0,8.210627356978422e+17,#M25 clockwise between J24 and J25 | Congestion https://t.co/kvug4Hlc8E,2017-01-16T18:33:05.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
2378,4097.0,8.210634964691354e+17,#M25 clockwise between J25 and J26 - Accident - Full details at https://t.co/LwI3prjyEr,2017-01-16T18:36:06.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2379,4098.0,8.210634998540042e+17,#M25 clockwise between J24 and J25 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-16T18:36:07.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2380,4099.0,8.210635010829271e+17,#M25 clockwise between J24 and J25 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-16T18:36:07.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2381,4100.0,8.210635407442657e+17,#M25 clockwise between J24 and J25 | Congestion https://t.co/5NUZDfZAzY Thx 2 HW England,2017-01-16T18:36:17.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2382,4101.0,8.210647335623803e+17,2 lanes closed #M25 clockwise between J29 and J30 due to a serious collision. Long delays back to J24. @EssexPoliceUK also on scene,2017-01-16T18:41:01.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
2383,4102.0,8.210647336840397e+17,2 lanes closed #M25 clockwise between J29 and J30 due to a serious collision. Long delays back to J24. @EssexPoliceUK also on scene,2017-01-16T18:41:01.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
2384,4103.0,8.210647785127936e+17,2 lanes closed #M25 clockwise between J29 and J30 due to a serious collision. Long delays back to J24. EssexPoliceUK also on scene Thx 2 HW…,2017-01-16T18:41:12.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2385,4106.0,8.210690677715804e+17,Apologies - correction to last. The incident on #M25 is C/W btwn J25-J26 with delays back to J24. Traffic currently held to remove closure,2017-01-16T18:58:15.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
2386,4107.0,8.210690677926175e+17,Apologies - correction to last. The incident on #M25 is C/W btwn J25-J26 with delays back to J24. Traffic currently held to remove closure,2017-01-16T18:58:15.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
2387,4108.0,8.210698756826767e+17,Apologies - correction to last. The incident on #M25 is C/W btwn J25-J26 with delays back to J24. Traffic currently held to remove closure …,2017-01-16T19:01:27.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2388,4109.0,8.210699854517412e+17,Re: Still slow on #M25 Clockwise btwn J25 Enfield &amp; J26 Waltham Abbey but all lanes have now reopened. Fi,2017-01-16T19:01:53.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0
2389,4110.0,8.210702156184289e+17,We've cleared the collision + traffic has been released in all lanes #M25 C/W btwn J25 and J26. Long delays back to J24 should start to ease,2017-01-16T19:02:48.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
2390,4111.0,8.210702160042557e+17,We've cleared the collision + traffic has been released in all lanes #M25 C/W btwn J25 and J26. Long delays back to J24 should start to ease,2017-01-16T19:02:48.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
2391,4112.0,8.210710737436672e+17,We've cleared the collision + traffic has been released in all lanes #M25 C/W btwn J25 and J26. Long delays back to J24 should start to eas…,2017-01-16T19:06:13.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2392,4114.0,8.210759474618491e+17,M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Broken down vehicle,2017-01-16T19:25:35.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2393,4115.0,8.2107632747853e+17,#M25 anti-clockwise between J6 and J5 - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,2017-01-16T19:27:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2394,4116.0,8.210763292400763e+17,#M25 anti-clockwise between J6 and J5 - Broken down vehicle - Full details at https://t.co/LwI3prBa31,2017-01-16T19:27:06.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2395,4119.0,8.210785918742364e+17,#M25 J25 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-16T19:36:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2396,4120.0,8.210785932247982e+17,#M25 J25 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-16T19:36:06.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
2397,4124.0,8.210874252084511e+17,20:11 M25 c/wise J25 &amp; J26 | Clockwise | Accident https://t.co/Fm23yBjhV1,2017-01-16T20:11:11.000Z,22276904.0,Traffic Update,When travelling becomes a pain in the bumper use us to stay ahead of the jams. Get live traffic conditions 'as it happens' by email at: http://t.co/gvozR1icwy,6603.0,0.0
2398,4131.0,8.210955812631388e+17,link road from M25 J12 clockwise to M3 J2 westbound | Westbound | Road Works,2017-01-16T20:43:36.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2399,4132.0,8.210955825507205e+17,link road from M25 J12 anti-clockwise to M3 J2 westbound | Westbound | Road Works,2017-01-16T20:43:36.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2400,4134.0,8.21098736646398e+17,South East Traffic link road from M25 J12 clockwise to M3 J2 westbound | Westbound | Road Works https://t.co/y1ysUdPGWt Drive Safe All,2017-01-16T20:56:08.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2401,4135.0,8.210987382234849e+17,South East Traffic link road from M25 J12 anti-clockwise to M3 J2 westbound | Westbound | Road Works https://t.co/erCrQbSNfq Drive Safe All,2017-01-16T20:56:09.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2402,4137.0,8.210994223983575e+17,link road from M25 J12 clockwise to M3 J2 westbound | Westbound | Road Works https://t.co/wjW7lf01yb,2017-01-16T20:58:52.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
2403,4138.0,8.210994237908214e+17,link road from M25 J12 anti-clockwise to M3 J2 westbound | Westbound | Road Works https://t.co/wLjvtHJC0x,2017-01-16T20:58:52.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
2404,4139.0,8.211004939548754e+17,M25 anti-clockwise between J6 and J5 | Broken down vehicle https://t.co/IFKoBgQ2K6,2017-01-16T21:03:07.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
2405,4140.0,8.21102566952108e+17,M25 anti-clockwise between J6 and J5 | Broken down vehicle https://t.co/n5tocV4fqk Thx 2 HW England,2017-01-16T21:11:21.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2406,4145.0,8.211108046278779e+17,M25 clockwise between J10 and J11 | Clockwise | Road Works,2017-01-16T21:44:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2407,4147.0,8.211141018248233e+17,South East Traffic M25 clockwise between J10 and J11 | Clockwise | Road Works https://t.co/yR8DTvbjmZ Drive Safe All,2017-01-16T21:57:12.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2408,4148.0,8.211168075620106e+17,"#Traffic #update M25 J9 clockwise exit | Clockwise | Road Works https://t.co/6vfoCF0eJR January 16, 2017",2017-01-16T22:07:57.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0
2409,4149.0,8.211178511718441e+17,M25 anti-clockwise between J11 and J10 | Anti-Clockwise | Road Works,2017-01-16T22:12:06.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
2410,4150.0,8.211188489296978e+17,South East Traffic M25 anti-clockwise between J11 and J10 | Anti-Clockwise | Road Works https://t.co/DrBSW0ecMR Drive Safe All,2017-01-16T22:16:03.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2411,4152.0,8.211206018383421e+17,Eastern Traffic M11 southbound within J6 before M25 J27 clockwise access | Southbound | Road Works https://t.co/T1rdwd9sUO Drive Safe All,2017-01-16T22:23:01.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2412,4153.0,8.211206048750387e+17,Eastern Traffic M25 clockwise within J23 | Clockwise | Road Works https://t.co/kOflwexRxA Drive Safe All,2017-01-16T22:23:02.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
2413,4155.0,8.211286635716731e+17,link road from M3 J2 eastbound to M25 J12 | Eastbound | Congestion,2017-01-16T22:55:03.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
